id,num_orders
1209604,227.75
1270455,216.9
1333274,248.8
1247242,280.6
1483471,296.75
1157862,259.45
1094134,216.9
1340562,241.65
1220718,213.3
1035762,224.8
1005331,193.35
1144722,213.3
1375730,224.8
1053781,281.1
1221582,287.95
1101521,205.4
1464391,209.7
1118931,202.9
1023497,442.95
1420872,442.95
1297788,442.95
1050978,412.65
1476707,443.55
1135907,441.0
1294289,426.0
1439672,426.2
1005400,417.9
1106965,441.85
1045465,501.3
1081681,497.25
1421624,378.95
1451474,534.1
1163083,530.15
1083920,534.1
1031606,378.95
1133029,441.75
1003561,449.1
1290934,497.25
1201488,477.35
1364365,477.35
1237813,484.65
1264986,484.65
1161714,496.9
1462364,484.65
1160219,484.65
1266694,631.05
1495739,639.55
1152498,659.35
1113492,1140.85
1366158,1080.2
1439432,1126.5
1053389,1093.45
1036237,1093.45
1283801,1126.5
1406109,1093.45
1097535,1126.5
1294933,1211.1
1149663,1098.8
1179494,1159.25
1424073,1231.6
1245852,1268.7
1365636,1237.2
1106708,1264.7
1153454,1264.7
1249506,1264.7
1172413,1290.3
1444494,1240.1
1478307,1290.3
1067824,203.95
1273706,211.7
1042603,206.15
1090725,213.85
1350396,205.4
1238736,201.45
1471183,205.4
1229870,215.3
1497134,212.05
1120206,215.3
1443390,186.35
1277919,187.3
1436754,174.05
1390757,212.8
1370531,218.4
1439508,217.2
1157260,182.9
1012488,191.25
1453079,191.25
1049953,148.75
1015899,78.6
1068960,70.6
1428482,78.6
1493778,78.6
1084126,62.4
1166141,62.4
1059119,62.4
1344297,62.4
1172465,78.6
1192321,62.4
1015345,597.55
1359792,617.1
1389163,521.45
1002689,521.45
1280135,552.1
1228164,521.45
1068045,521.45
1068382,518.75
1127032,569.7
1475728,486.95
1030230,573.2
1093409,566.75
1249587,577.4
1130025,586.8
1394076,586.8
1349917,577.4
1033575,499.95
1209870,502.5
1482022,577.35
1430894,585.85
1259982,657.4
1060557,650.65
1365049,661.3
1386676,625.25
1021036,650.65
1391925,625.25
1333552,650.65
1303490,684.5
1410175,660.4
1053503,662.55
1347240,171.8
1443123,171.8
1155221,150.65
1052491,150.65
1145651,197.15
1408518,204.6
1388157,195.9
1165523,174.95
1023502,177.8
1008440,211.5
1359692,220.0
1010337,219.15
1056526,226.05
1321568,206.2
1219292,206.2
1433307,206.2
1061618,220.0
1276246,261.1
1202816,261.1
1152981,247.15
1355233,247.15
1151463,269.2
1002763,269.75
1354095,229.3
1392836,268.6
1283010,269.2
1394082,316.3
1094935,303.35
1151706,292.0
1272083,1293.4
1099221,1290.0
1406384,1293.4
1360566,1293.4
1050703,1239.3
1419040,1289.6
1255087,1289.6
1169109,1308.25
1231535,1325.2
1475079,1308.25
1391392,433.4
1049233,445.65
1369730,433.4
1115309,469.2
1223995,469.2
1026616,433.4
1377442,433.4
1113981,471.4
1396513,535.2
1018206,449.1
1187527,536.8
1266277,553.4
1424653,623.0
1293173,612.9
1230491,623.0
1259128,612.9
1159755,586.55
1061646,596.65
1071202,584.45
1479720,449.8
1364919,1432.2
1267877,1361.4
1371429,1430.9
1258322,1456.1
1177282,1456.1
1177106,1432.2
1301531,1456.1
1219857,1361.4
1280093,1496.5
1152242,1516.1
1158925,556.7
1275715,556.7
1350790,556.85
1391141,516.75
1235746,557.7
1386957,548.15
1124751,548.85
1340094,600.6
1091113,600.6
1152565,544.7
1160226,202.95
1390427,197.45
1493066,178.05
1484452,204.05
1228658,354.35
1261892,354.35
1248921,176.6
1117788,224.85
1297961,199.8
1123998,228.25
1075943,280.95
1096442,267.35
1142841,257.3
1291558,257.3
1176446,257.3
1483366,315.2
1455302,295.6
1166094,281.6
1007265,267.35
1070372,264.1
1169445,564.65
1004578,557.85
1179600,549.75
1308774,502.45
1302648,560.2
1319128,499.6
1088656,549.75
1299376,555.65
1292193,561.8
1305988,561.8
1111122,906.45
1152573,906.45
1139647,816.4
1194544,907.85
1473726,907.85
1357020,907.85
1226117,816.4
1018768,803.0
1259325,844.25
1497891,803.6
1312971,751.9
1242304,751.9
1358481,751.8
1252129,754.55
1234652,666.3
1006772,751.8
1335737,666.3
1082713,451.7
1011159,756.4
1483750,214.85
1279331,268.7
1285467,258.05
1239556,268.7
1177527,264.9
1497342,264.9
1479242,268.7
1457016,307.7
1113685,197.2
1043169,296.95
1208467,239.05
1048369,289.85
1125626,275.95
1261246,277.4
1404288,281.85
1291939,252.25
1470656,266.65
1454603,227.45
1499149,239.7
1279653,688.45
1259804,940.85
1330889,940.85
1456783,940.85
1451338,944.95
1455484,892.7
1463806,944.95
1293785,876.65
1092809,912.95
1255924,892.7
1254131,339.4
1288768,339.4
1236684,350.05
1159256,350.05
1046393,315.0
1144740,359.95
1387143,315.0
1376447,308.6
1090955,333.3
1367945,349.9
1057981,108.3
1297433,91.1
1064848,51.45
1323764,40.0
1020465,51.45
1332048,83.2
1089745,96.0
1310777,51.45
1455214,51.45
1189682,78.75
1027016,112.65
1191829,132.95
1112122,106.25
1479265,106.25
1126587,127.25
1195982,113.5
1314692,124.95
1493689,152.2
1039169,141.8
1401014,145.0
1049366,98.15
1442356,113.8
1344308,161.65
1057310,161.65
1450163,139.45
1249769,182.9
1328737,98.75
1358230,98.15
1245395,161.65
1227902,98.15
1430287,150.85
1058569,144.65
1492697,142.65
1056546,153.0
1204210,236.5
1224718,179.4
1053778,231.55
1030896,178.65
1088431,231.55
1032604,188.1
1195179,234.25
1441260,108.15
1454430,121.45
1044544,97.55
1203407,73.8
1292029,89.7
1222883,97.55
1037300,104.7
1221223,89.7
1462723,97.55
1160081,110.75
1008310,57.95
1221080,57.95
1059966,115.55
1242487,127.0
1421837,57.65
1057534,134.2
1323943,126.25
1064030,122.2
1498348,133.05
1305194,107.6
1124507,100.95
1348574,122.9
1265021,107.6
1134259,100.95
1124696,100.95
1475116,135.95
1214823,160.7
1395004,112.9
1238037,158.95
1397517,100.55
1160121,86.0
1111558,85.15
1466321,85.15
1138171,108.95
1014190,164.0
1038757,89.15
1263194,116.05
1473297,125.3
1196301,89.1
1263791,103.1
1459846,94.2
1470758,94.65
1038905,93.3
1373055,79.0
1408796,93.3
1021287,68.3
1362049,68.2
1305031,110.15
1152312,68.3
1182144,96.6
1495363,92.3
1424798,83.85
1166644,65.05
1437121,85.15
1336858,62.4
1452469,85.15
1033949,120.05
1049040,62.4
1323615,85.15
1204818,101.4
1250170,89.9
1433375,87.9
1227077,74.55
1348980,91.1
1206710,91.1
1361864,90.95
1302647,90.95
1441050,89.2
1144575,85.6
1190084,114.35
1341158,118.55
1462124,122.3
1360840,176.7
1181465,149.6
1057569,166.5
1057633,176.7
1075114,133.7
1055398,105.6
1333295,127.1
1218491,87.05
1484322,95.25
1151767,107.5
1379516,117.35
1093013,120.65
1131842,87.05
1379192,115.45
1082679,148.0
1152188,139.05
1112827,139.05
1432923,186.9
1327449,134.35
1131015,157.4
1058774,139.05
1031584,124.95
1295532,153.45
1314481,157.4
1312378,199.8
1121476,156.25
1452533,156.25
1151293,149.45
1048430,125.9
1078682,156.25
1174467,125.7
1076674,121.1
1054235,161.55
1438311,195.2
1057232,86.25
1320833,88.55
1369479,88.55
1006298,88.55
1064762,48.6
1129316,48.6
1035694,98.5
1470238,94.3
1083401,50.2
1370288,88.55
1305756,155.1
1334411,161.45
1489347,114.55
1394547,121.1
1031100,220.2
1046296,114.55
1405738,121.1
1070227,118.45
1125353,152.3
1283683,119.1
1170077,63.75
1321401,89.15
1013138,75.9
1488317,51.55
1380337,105.8
1277314,139.15
1442299,51.55
1393959,128.65
1251204,51.55
1297987,51.55
1176123,97.4
1053426,92.9
1362188,79.9
1472327,83.25
1206366,112.95
1257964,113.7
1480277,98.0
1465217,109.75
1284838,86.8
1319585,95.2
1034750,162.85
1053349,274.2
1038291,256.25
1435821,272.15
1307291,238.25
1027398,274.2
1282035,162.85
1302999,168.95
1344130,235.45
1482823,201.25
1054413,196.7
1060287,190.7
1053202,156.25
1107001,80.65
1260188,100.1
1389884,79.3
1011812,79.3
1035060,80.65
1225651,109.3
1269716,75.0
1240478,123.3
1062248,69.8
1457291,125.3
1286949,125.3
1113433,89.7
1102829,91.7
1427631,128.05
1090565,89.65
1300353,124.1
1308012,125.45
1209309,89.45
1003753,89.45
1377975,89.45
1173009,126.1
1125362,88.05
1089147,88.05
1032271,149.55
1304946,89.45
1313934,88.05
1420456,121.4
1176492,52.15
1353610,50.65
1089484,62.2
1072876,79.35
1453728,50.65
1002461,72.6
1125670,70.6
1229468,62.2
1347887,50.65
1251976,62.2
1467138,34.1
1469634,36.85
1126946,40.9
1142560,34.1
1034126,36.85
1405173,52.5
1264903,81.2
1116430,44.3
1118886,102.85
1452755,44.3
1191468,112.8
1043523,85.6
1106934,85.6
1232746,114.6
1150178,102.05
1464884,106.15
1454215,121.05
1276479,106.15
1157583,109.6
1435668,85.6
1136999,91.5
1287425,91.55
1111884,71.7
1387039,73.95
1463169,79.55
1083258,66.05
1490887,41.65
1006545,79.55
1400409,62.45
1240207,83.4
1227620,130.35
1060282,162.4
1212298,157.8
1324089,70.7
1160616,131.55
1125254,156.55
1367408,155.8
1164080,164.3
1095594,135.2
1441231,135.2
1170969,104.35
1139622,48.1
1026791,100.9
1350098,98.4
1405296,38.45
1019197,48.1
1440115,38.45
1130244,98.4
1154927,96.1
1240618,116.7
1454523,116.8
1127908,180.95
1137267,78.0
1432625,123.85
1090433,78.0
1173379,78.0
1020333,78.0
1261895,104.7
1356790,77.85
1484671,69.25
1228708,67.3
1324032,110.55
1103003,94.3
1430610,120.1
1195267,109.25
1236706,109.25
1340005,137.7
1217303,107.1
1363159,139.85
1364616,168.15
1429146,164.4
1464202,99.4
1068354,99.45
1005203,179.25
1414175,484.65
1481232,188.05
1129914,123.2
1238863,125.3
1118582,191.65
1250962,165.85
1371087,173.0
1061066,177.15
1075569,180.25
1396314,86.15
1126504,167.75
1021878,174.2
1483622,161.65
1166168,88.85
1461237,72.4
1086120,84.45
1232933,96.25
1317953,103.95
1153701,47.7
1457380,96.25
1177992,73.55
1243007,98.55
1132306,47.7
1102349,73.55
1332886,114.9
1425258,118.8
1268577,77.65
1234680,126.65
1047888,146.85
1034989,259.8
1205178,149.65
1210375,125.2
1451900,125.2
1444837,75.55
1427314,188.9
1151744,188.9
1013929,188.9
1302552,188.9
1026832,188.9
1427606,76.3
1339299,162.85
1074211,162.85
1319989,162.85
1209709,162.85
1045996,102.1
1044730,106.65
1150354,106.65
1446291,106.65
1001106,106.55
1356071,136.4
1101252,106.55
1223036,113.9
1134987,136.75
1062304,97.3
1432305,118.65
1283783,160.7
1146363,160.7
1465455,188.35
1036398,145.2
1203802,143.0
1456889,134.9
1478238,134.9
1049845,150.0
1100984,146.35
1318214,140.95
1354676,157.85
1043464,116.15
1095610,112.1
1445857,168.55
1165646,142.15
1109736,115.9
1250867,122.7
1104719,83.75
1495669,133.25
1363126,83.6
1194682,103.4
1249099,103.4
1169404,92.45
1389391,83.6
1228033,117.9
1356727,83.6
1063529,90.35
1123761,130.55
1158737,54.45
1372362,71.9
1219920,58.65
1103872,71.9
1397755,115.2
1402368,83.45
1481384,120.6
1303248,92.15
1493585,152.55
1207746,104.4
1260226,51.65
1411677,44.95
1250015,48.35
1337063,44.95
1043837,51.55
1308940,69.5
1458855,51.45
1263616,51.55
1367996,42.65
1339708,148.5
1470087,98.45
1032828,99.85
1124041,123.55
1369678,60.5
1461502,60.5
1143046,118.1
1456341,57.0
1035674,80.1
1128260,101.15
1479808,105.8
1366617,105.8
1126860,112.3
1002342,170.15
1463533,212.8
1180427,254.8
1146882,264.2
1256418,99.45
1085624,99.45
1398280,96.2
1392618,97.6
1300685,86.7
1284845,121.15
1117229,94.35
1442984,94.35
1478254,84.0
1022424,93.0
1471167,97.65
1149469,124.1
1481394,97.65
1144252,85.45
1266770,93.6
1345020,91.6
1498588,85.45
1081567,130.3
1136800,135.05
1404563,113.95
1048698,101.25
1379696,168.85
1494614,101.1
1217878,109.7
1482713,178.0
1356321,109.7
1070528,219.35
1339004,193.55
1448727,204.6
1208422,165.45
1280808,149.65
1010670,199.75
1175851,119.75
1049952,49.45
1310650,51.85
1236773,51.85
1173994,51.85
1441700,53.15
1402904,68.3
1376912,71.3
1308727,66.45
1064523,72.55
1043894,66.45
1429360,136.6
1120903,94.9
1255283,70.15
1228809,120.2
1257624,134.1
1066626,134.1
1383790,120.2
1236459,117.9
1158042,105.45
1110951,121.5
1410135,195.95
1357911,202.4
1362697,201.05
1435716,198.85
1116399,194.55
1082279,196.65
1320535,205.35
1184574,218.3
1355189,248.95
1300394,204.05
1429233,73.9
1373773,58.3
1103191,58.3
1184979,100.9
1261848,100.9
1460475,73.9
1171496,95.7
1341287,58.3
1149009,94.9
1075015,119.8
1416516,124.2
1076235,209.1
1300518,104.15
1129548,145.7
1203648,142.15
1009223,124.2
1231638,144.05
1418807,170.05
1286622,141.75
1082562,98.75
1029884,37.15
1066120,118.0
1369386,127.9
1059676,97.9
1429101,122.1
1172837,81.25
1158730,116.8
1408804,79.05
1179836,106.65
1168556,106.65
1351594,118.9
1370272,163.1
1485920,131.2
1020051,112.55
1102709,129.6
1069020,97.2
1072489,116.05
1428154,126.95
1119021,98.85
1294168,150.75
1325209,54.35
1203492,70.05
1182168,200.5
1278151,65.2
1007474,65.2
1458641,64.5
1054272,127.3
1238139,188.1
1255484,130.85
1063187,74.9
1314804,18.4
1085036,17.65
1054001,18.4
1288387,95.5
1286151,50.3
1247116,50.3
1113318,39.9
1229001,107.75
1433304,52.95
1401068,125.65
1187242,43.8
1359625,39.9
1185356,39.9
1040153,39.9
1008719,43.8
1306276,76.25
1112398,91.8
1457331,142.1
1202120,142.35
1321446,148.65
1029940,76.25
1274550,123.3
1179351,134.05
1308289,129.65
1202474,91.8
1294042,52.85
1428145,181.55
1207278,42.25
1051663,79.8
1181734,90.8
1126206,94.2
1134606,94.25
1113723,52.85
1397919,42.25
1491918,52.85
1295018,74.1
1114607,100.8
1359954,131.0
1019313,117.55
1059851,121.85
1476929,91.3
1410152,66.7
1220929,74.1
1319121,141.55
1236073,120.8
1366721,123.5
1369157,73.5
1357947,82.45
1034851,84.8
1441985,107.05
1444957,98.4
1036924,218.45
1018734,96.4
1040888,104.25
1209466,104.25
1114881,65.5
1037344,42.75
1030428,58.9
1312113,51.3
1000666,50.65
1146575,70.5
1350267,51.3
1384048,50.65
1331565,50.65
1166954,51.3
1356764,152.2
1146613,63.4
1337790,138.8
1005714,219.65
1047886,212.2
1490612,159.95
1248990,121.3
1106562,215.65
1197378,130.25
1296853,122.15
1391435,139.1
1099528,106.4
1117969,177.3
1054117,179.7
1103779,58.25
1285350,200.65
1367217,166.35
1416683,115.8
1118412,141.65
1293675,196.8
1468082,320.25
1288867,299.45
1441255,273.1
1214742,352.75
1441994,358.55
1247355,273.1
1281129,304.7
1135082,242.1
1180798,274.5
1014022,320.25
1478521,147.55
1086088,101.55
1254550,128.55
1173254,101.55
1348587,138.8
1358767,94.35
1078871,118.45
1031293,168.85
1221401,92.15
1192753,94.35
1479955,144.65
1278982,125.7
1466318,149.8
1114726,156.6
1050846,163.45
1326323,167.6
1354098,163.5
1392774,157.55
1088550,149.8
1065051,159.25
1194476,146.6
1212725,156.5
1190444,146.6
1254939,113.75
1111305,146.6
1331353,146.6
1022768,148.55
1380047,146.6
1488338,217.15
1152614,283.4
1164145,60.8
1401174,108.4
1240971,87.55
1022654,60.8
1067611,60.8
1068928,61.2
1168286,60.8
1084785,87.55
1342342,123.85
1342060,83.85
1212040,123.4
1451556,143.0
1346851,118.35
1046242,124.35
1228211,161.4
1458620,161.4
1473716,148.45
1157852,128.3
1185048,123.5
1309272,141.95
1298757,109.65
1346606,124.45
1350474,118.85
1096561,267.15
1424462,228.1
1257115,263.65
1448606,216.4
1410308,208.35
1397778,253.5
1274838,205.65
1401754,90.6
1091471,103.7
1300817,94.25
1193216,137.3
1060409,85.3
1209654,90.6
1282653,110.35
1425189,126.15
1361061,137.15
1099961,106.35
1466260,105.55
1271724,91.95
1362659,95.1
1466995,102.45
1019525,105.55
1013636,107.15
1026870,88.25
1368359,105.55
1495646,98.4
1364816,110.35
1062418,79.45
1368546,106.0
1200473,189.3
1130835,178.55
1047685,79.45
1126061,205.55
1163821,79.45
1169619,177.75
1401462,202.85
1073198,106.0
1284152,22.8
1466198,20.55
1199378,53.1
1397692,91.8
1370363,70.2
1400901,70.2
1201023,53.1
1164774,53.1
1358350,53.1
1204434,53.1
1217530,73.8
1112317,110.9
1451006,154.4
1322215,138.65
1227037,79.1
1388600,122.05
1133186,154.4
1122416,115.1
1275720,130.0
1362231,115.1
1217244,79.35
1236590,79.35
1312208,81.8
1054258,80.5
1020243,70.9
1464033,86.5
1362544,104.75
1365100,83.0
1147950,111.65
1326431,67.15
1095932,174.4
1086204,115.8
1347932,154.8
1323389,164.95
1360373,119.25
1369485,204.75
1156482,113.75
1473466,143.4
1107803,187.45
1361421,115.8
1181520,85.6
1025776,115.8
1177948,113.5
1203571,141.6
1209590,111.15
1058406,141.6
1304622,127.4
1301362,136.6
1232376,81.7
1348216,81.4
1224120,156.95
1083028,140.45
1435741,149.35
1227990,140.35
1102401,153.3
1494941,172.2
1405194,153.3
1160706,157.0
1389486,142.45
1475674,120.6
1406716,230.3
1168881,156.55
1213366,196.1
1086686,183.85
1061143,184.6
1017207,184.6
1414578,184.6
1102297,147.3
1216870,137.15
1373185,150.55
1332509,168.05
1446201,128.7
1149507,166.7
1415178,171.0
1053667,135.55
1197479,77.05
1123521,171.0
1253597,140.9
1131618,143.7
1110181,171.0
1120430,109.55
1247851,70.05
1031048,118.4
1106408,122.1
1029543,110.2
1193017,109.55
1261642,70.05
1395556,122.1
1005813,122.1
1037275,109.55
1327840,103.1
1489316,155.0
1191403,179.95
1162076,165.05
1079663,106.85
1018683,165.05
1134125,162.35
1097271,106.85
1341114,123.05
1302813,155.0
1220386,143.5
1106959,78.1
1152967,122.45
1280185,105.8
1165417,112.05
1270138,100.6
1207627,102.0
1058052,112.05
1180711,92.4
1093029,126.5
1070835,136.7
1305429,110.8
1055665,141.7
1157152,59.45
1311164,146.25
1427990,62.15
1104489,70.15
1111825,212.2
1447194,146.25
1363630,146.25
1194788,81.15
1118413,99.65
1463339,87.7
1322713,74.65
1217125,154.95
1149362,74.65
1063625,71.95
1315041,81.7
1337564,71.95
1400460,79.7
1333742,46.45
1206421,83.95
1199447,83.95
1437393,83.95
1095013,72.7
1022502,21.45
1096667,21.45
1443356,26.6
1021862,58.7
1219773,43.05
1232610,181.65
1201589,136.7
1151450,185.55
1281317,168.6
1477767,180.25
1405278,231.9
1491066,165.95
1163517,231.9
1474008,232.55
1233979,165.95
1133739,53.55
1008228,137.35
1240884,117.65
1411585,107.0
1497767,115.45
1401894,115.45
1209535,99.05
1456302,89.85
1246946,115.45
1147337,115.45
1061395,141.5
1343240,108.0
1427859,160.6
1374160,175.3
1231678,140.05
1155753,171.85
1250372,108.0
1006089,108.0
1128300,175.3
1108889,162.8
1280461,164.5
1042807,99.95
1403241,223.3
1184545,163.0
1338050,175.85
1026597,164.5
1451444,177.95
1001753,124.95
1244369,150.3
1114154,163.15
1319822,99.75
1473225,84.45
1002219,88.8
1427842,88.8
1356650,128.85
1312521,65.95
1343939,113.15
1224754,59.15
1361200,88.8
1375139,59.15
1144073,167.2
1191055,149.05
1181166,145.3
1077761,137.95
1198249,133.8
1003774,133.8
1105094,137.9
1297253,137.9
1255680,133.8
1356046,137.95
1132041,59.95
1376468,74.95
1370975,54.8
1426059,71.45
1497986,54.8
1150833,54.8
1457734,54.8
1238587,127.65
1176143,81.9
1360564,73.9
1267634,49.5
1465123,49.5
1362254,49.5
1237389,66.5
1466483,73.95
1041421,99.6
1060615,49.5
1326935,57.8
1421533,57.8
1069064,66.5
1292295,209.35
1399190,257.25
1266238,148.05
1444705,161.45
1470695,156.75
1390864,257.25
1348562,262.65
1144931,161.45
1206962,149.5
1308925,147.4
1100592,134.0
1151563,170.65
1072177,133.35
1157690,129.3
1067421,87.8
1049469,87.8
1177757,103.85
1121323,82.95
1259921,87.8
1270504,82.95
1494088,103.5
1397155,116.65
1449226,103.4
1133501,129.95
1467808,200.25
1074575,108.2
1486099,125.85
1048727,121.65
1006233,127.9
1068633,108.2
1248265,77.55
1195954,77.55
1381379,77.25
1281126,77.55
1498748,77.25
1284086,90.1
1293530,77.25
1436975,75.3
1122080,75.3
1074197,44.95
1258810,35.6
1355439,44.95
1391099,37.05
1094315,37.05
1011887,83.2
1403191,37.05
1078789,105.4
1258021,121.8
1033797,148.95
1351003,121.8
1258210,121.8
1050711,146.3
1134300,90.7
1385089,96.4
1353835,106.4
1121782,81.7
1427360,277.2
1079149,135.65
1102512,129.05
1361643,128.85
1135403,161.0
1171163,131.9
1473307,131.9
1038042,152.2
1053898,119.65
1496571,156.3
1142142,139.9
1162420,176.55
1281563,100.55
1381705,99.8
1036303,99.8
1392380,99.8
1120250,99.8
1163736,99.8
1382021,99.8
1144237,100.3
1346381,100.3
1338612,99.1
1313356,134.15
1098373,112.7
1445551,176.8
1161659,132.7
1234799,124.9
1430511,132.7
1118431,132.7
1302929,132.7
1019797,130.05
1292764,125.25
1420778,86.85
1477933,106.0
1197090,114.9
1390893,116.55
1421101,106.05
1499403,106.05
1382081,106.05
1140362,102.35
1093489,106.05
1356618,111.55
1311397,181.45
1477907,174.55
1216651,156.0
1123580,181.65
1417666,118.75
1002038,181.65
1084662,115.25
1489354,115.25
1158075,115.25
1042125,167.4
1302852,141.25
1295333,84.95
1476917,84.95
1237095,174.35
1166445,175.0
1367644,176.45
1036146,96.9
1400369,167.1
1221061,174.35
1304194,85.4
1493677,69.3
1395010,83.3
1247358,77.9
1240240,66.95
1259542,118.7
1218111,66.95
1336611,96.8
1303301,83.2
1012579,96.8
1153179,83.2
1080327,74.95
1006454,68.95
1272369,83.45
1172167,78.65
1056647,131.3
1470064,115.75
1382964,149.6
1041090,241.35
1365341,149.6
1197741,248.0
1177846,163.5
1216716,163.5
1485789,163.5
1000405,163.5
1377293,163.5
1149679,91.55
1357633,173.95
1069951,163.25
1394657,173.95
1342487,173.95
1361706,90.1
1014000,87.3
1039951,95.15
1473600,142.05
1265560,142.05
1462466,120.55
1114666,91.35
1443948,134.05
1401506,91.35
1253336,119.45
1079777,166.6
1270643,199.9
1446195,158.3
1484197,200.0
1200304,200.0
1287827,167.15
1248108,123.5
1403904,149.5
1021726,169.7
1376640,161.35
1277505,132.9
1071404,99.55
1194259,158.1
1492522,162.75
1483263,87.25
1300957,193.1
1391820,133.55
1444828,87.25
1235646,152.75
1149262,162.8
1322377,106.05
1337290,126.75
1196913,101.05
1460320,106.05
1153742,118.35
1462187,105.3
1478440,100.8
1329534,130.6
1221070,76.25
1030670,94.0
1246489,117.8
1496832,96.95
1383829,89.3
1252476,74.1
1249332,74.1
1480810,115.35
1096564,131.45
1298371,133.1
1482350,137.0
1239703,164.6
1273502,43.7
1059327,33.35
1125014,43.7
1174617,48.2
1311410,72.8
1163684,48.2
1396950,48.2
1264284,48.2
1287395,69.95
1199233,48.2
1430712,128.0
1446867,136.15
1068263,127.25
1028358,44.15
1237914,113.35
1119781,126.15
1084443,102.1
1075103,100.4
1430774,46.8
1463395,101.7
1223345,146.85
1198378,162.25
1347688,159.15
1098095,225.9
1101245,301.65
1084840,265.65
1318929,238.85
1077102,305.5
1381116,237.45
1192516,155.15
1158959,83.7
1168138,113.15
1428415,110.1
1472745,86.95
1480196,92.3
1429232,99.25
1218254,131.05
1177828,96.4
1417973,89.6
1275299,105.8
1370833,100.3
1443525,100.3
1428650,95.75
1447715,97.0
1224368,196.15
1160516,120.25
1224600,96.4
1379561,76.65
1221505,85.5
1025904,69.85
1106508,159.85
1154157,161.3
1238399,153.5
1378815,161.3
1442340,219.1
1109352,95.55
1494813,168.5
1150862,214.65
1491323,161.3
1243524,161.3
1377098,41.7
1382624,48.6
1309943,117.65
1234906,73.5
1319758,75.5
1142998,117.65
1078062,133.6
1396355,73.05
1377697,122.1
1131561,109.2
1141020,124.7
1137816,120.85
1268877,131.25
1177855,118.8
1418558,166.25
1134734,120.85
1325056,118.8
1145992,118.8
1049420,118.8
1362616,113.1
1265438,135.2
1381530,129.95
1377302,147.8
1042953,219.6
1463037,207.6
1290141,213.45
1216489,219.6
1023277,207.4
1014891,215.7
1036389,141.1
1428924,97.3
1232381,155.1
1448200,99.55
1347708,91.55
1362845,100.85
1125996,100.7
1015315,77.7
1100625,92.75
1102718,91.15
1156700,193.5
1143542,144.4
1114521,165.7
1225380,140.15
1442696,139.5
1201493,109.05
1189643,184.15
1067946,108.5
1090206,158.25
1421095,109.05
1497894,114.75
1483400,89.3
1187366,75.3
1092508,123.55
1105494,113.9
1061530,123.55
1192020,160.55
1057605,114.0
1287959,75.3
1073416,107.1
1004476,137.1
1179367,144.5
1282419,149.25
1314155,157.35
1480818,117.35
1213921,134.95
1054327,145.05
1402384,149.25
1489585,144.5
1284450,133.7
1250269,61.2
1408921,221.35
1277776,111.8
1182721,120.75
1055751,74.7
1311052,203.2
1005347,74.7
1143886,89.15
1494235,66.7
1179911,84.2
1179936,32.25
1233478,52.2
1399946,84.95
1032955,48.9
1002856,48.9
1287783,84.95
1166709,106.1
1346583,84.95
1286122,117.15
1154251,117.2
1185029,117.2
1067710,117.2
1416184,143.3
1093010,70.75
1226046,60.6
1255874,127.3
1480365,60.6
1240015,160.95
1072056,70.75
1281383,69.0
1239082,69.0
1018331,136.35
1290273,152.95
1022303,69.0
1328781,119.0
1321002,128.65
1466438,129.1
1021318,76.0
1362220,76.0
1050893,51.3
1316942,106.6
1067443,95.8
1061638,108.4
1068385,51.3
1062592,42.85
1335692,107.9
1099468,107.05
1445308,59.8
1183480,42.85
1324344,117.5
1280829,134.3
1343500,120.25
1132022,104.85
1259861,138.85
1231386,120.25
1372949,111.55
1095880,101.25
1321490,117.95
1015489,116.0
1154649,100.25
1155410,50.8
1155845,60.3
1128430,81.25
1196226,88.6
1399997,81.25
1412783,85.8
1384724,63.0
1446797,109.9
1430688,85.3
1262540,39.05
1323752,39.05
1343272,87.8
1008406,91.7
1426204,91.7
1423852,89.7
1340706,91.05
1362799,91.7
1018544,91.7
1108099,77.7
1140422,99.9
1476136,102.45
1183601,244.5
1392652,236.95
1281225,111.55
1076397,140.15
1455589,236.55
1427470,112.85
1378157,163.85
1279057,161.95
1092985,84.85
1259030,167.95
1326687,165.4
1373522,148.0
1157350,135.45
1250173,179.35
1152295,139.6
1348202,163.65
1284570,84.85
1249067,248.1
1353480,246.45
1009158,215.75
1310983,283.1
1397538,188.8
1114236,246.45
1307389,216.6
1488789,248.1
1247508,133.55
1174313,188.8
1126260,105.9
1180004,105.9
1163284,139.3
1258768,105.9
1498538,94.35
1096137,200.4
1343181,96.2
1488101,155.75
1176648,96.2
1126581,137.65
1456560,149.9
1291901,72.0
1330248,142.45
1102993,136.45
1171305,147.8
1394882,128.45
1013097,170.05
1490074,142.45
1358294,154.0
1068255,172.55
1356515,137.2
1292414,162.2
1486912,137.2
1112470,301.8
1398419,126.85
1308975,157.45
1342069,308.75
1451824,139.05
1460152,116.65
1498359,296.0
1359621,156.5
1394966,84.65
1076123,147.2
1051967,129.25
1337804,243.95
1265780,239.8
1073998,129.25
1027170,149.85
1029422,149.85
1384721,137.55
1053730,171.55
1010218,140.95
1202683,150.3
1228604,318.6
1140034,332.7
1316768,166.25
1108944,175.5
1393643,262.1
1488743,159.5
1443959,138.2
1170261,202.7
1200413,214.8
1249578,205.2
1392101,310.9
1076983,254.5
1395094,254.5
1291487,267.8
1166161,270.45
1237836,207.85
1109620,205.2
1480288,125.4
1388976,129.4
1119648,122.45
1321873,104.8
1261615,116.95
1427961,116.95
